image_id,nose_x,nose_y,left_eye_inner_x,left_eye_inner_y,left_eye_x,left_eye_y,left_eye_outer_x,left_eye_outer_y,right_eye_inner_x,right_eye_inner_y,right_eye_x,right_eye_y,right_eye_outer_x,right_eye_outer_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,mouth_left_x,mouth_left_y,mouth_right_x,mouth_right_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,class
153,0.3912205398082733,0.1559162437915802,0.4078059792518616,0.137629896402359,0.4182993173599243,0.13811850547790527,0.4272306561470032,0.1387181282043457,0.3743084669113159,0.13500845432281494,0.3604980707168579,0.13383662700653076,0.3471416234970093,0.13326585292816162,0.4363445043563843,0.14736807346343994,0.31698134541511536,0.1418544352054596,0.403854101896286,0.18160173296928406,0.36247512698173523,0.17850551009178162,0.5284154415130615,0.2743091583251953,0.19959117472171783,0.27544844150543213,0.5549728870391846,0.4430880546569824,0.15746855735778809,0.4539391100406647,0.3675990700721741,0.45379799604415894,0.25347456336021423,0.4945528209209442,0.31134840846061707,0.47084859013557434,0.2782367467880249,0.515754759311676,0.3042747974395752,0.44034385681152344,0.29263606667518616,0.4892885386943817,0.31680428981781006,0.4366495609283447,0.2878776788711548,0.481148362159729,0.4850097596645355,0.5332331657409668,0.3006042540073395,0.5403056144714355,0.5847121477127075,0.5482860803604126,0.2777097225189209,0.3569328486919403,0.5443914532661438,0.8605393767356873,0.624075174331665,0.50611412525177,0.516453742980957,0.8984388113021851,0.6727821826934814,0.5316554307937622,0.6032531261444092,0.9569697380065918,0.7756118774414062,0.5412707924842834,crossed_legs
154,0.4466642439365387,0.1302567720413208,0.4811132550239563,0.11722373962402344,0.4955357313156128,0.11943941563367844,0.5092127919197083,0.12187141180038452,0.45274966955184937,0.11308053135871887,0.4466167390346527,0.11219515651464462,0.44158118963241577,0.1115058958530426,0.5394086241722107,0.14139056205749512,0.459728479385376,0.12795355916023254,0.46466559171676636,0.1581813097000122,0.4369562864303589,0.1506028175354004,0.6456974744796753,0.2551106810569763,0.36791229248046875,0.2546323239803314,0.5546995401382446,0.40281909704208374,0.3411995768547058,0.40089985728263855,0.48662129044532776,0.2393447309732437,0.5587854385375977,0.4248707592487335,0.4550696611404419,0.2074490785598755,0.615128219127655,0.4446542263031006,0.4720405638217926,0.19304123520851135,0.6365614533424377,0.43440505862236023,0.48336777091026306,0.20356708765029907,0.6158493161201477,0.4277583956718445,0.6056843400001526,0.5035356283187866,0.43452188372612,0.5088325142860413,0.48911985754966736,0.4868127107620239,0.5106379985809326,0.5541532039642334,0.3529759645462036,0.769114077091217,0.5441089272499084,0.8465707898139954,0.3529515862464905,0.8008253574371338,0.5594431757926941,0.8630635142326355,0.24160611629486084,0.8655846118927002,0.49975889921188354,0.9382728934288025,crossed_legs
155,0.5877360105514526,0.18717041611671448,0.6085618734359741,0.1678154170513153,0.6200741529464722,0.1676464080810547,0.6301126480102539,0.16752710938453674,0.5738595128059387,0.1675461232662201,0.5640634298324585,0.16747549176216125,0.5548256635665894,0.16744735836982727,0.6496519446372986,0.17446640133857727,0.544605553150177,0.17492610216140747,0.6114214658737183,0.20823079347610474,0.5704149603843689,0.20641180872917175,0.7326791882514954,0.2732619643211365,0.46143409609794617,0.267577201128006,0.7306281328201294,0.42510786652565,0.44861263036727905,0.423653244972229,0.7579614520072937,0.5621510744094849,0.382724791765213,0.562348484992981,0.7950628399848938,0.5811381936073303,0.3385632336139679,0.5816940069198608,0.7936973571777344,0.5833045840263367,0.3463057577610016,0.5843840837478638,0.767824649810791,0.577215850353241,0.37193557620048523,0.5793301463127136,0.6377792358398438,0.5118832588195801,0.49337273836135864,0.5134980082511902,0.6183808445930481,0.6363756656646729,0.6342406272888184,0.494467556476593,0.6009654998779297,0.8581492900848389,0.715735912322998,0.7444983720779419,0.5976842641830444,0.8777021765708923,0.7091727256774902,0.7671990394592285,0.5869230628013611,0.9407792687416077,0.7943723201751709,0.8220120072364807,crossed_legs
156,0.5451139211654663,0.17387628555297852,0.5564264059066772,0.14950725436210632,0.5641770958900452,0.1483561098575592,0.5710089206695557,0.14746150374412537,0.5376790761947632,0.1519589126110077,0.5330649614334106,0.15229040384292603,0.5290048718452454,0.1526269018650055,0.5844224691390991,0.1561230719089508,0.52900230884552,0.16439810395240784,0.5600023865699768,0.1962989717721939,0.5374717116355896,0.20046192407608032,0.6386206746101379,0.25861307978630066,0.5170652270317078,0.28508368134498596,0.7229248285293579,0.39891666173934937,0.48465603590011597,0.4486622214317322,0.6310323476791382,0.5176502466201782,0.47671687602996826,0.2784114181995392,0.6049017906188965,0.5526193976402283,0.4824657142162323,0.24283793568611145,0.5947393178939819,0.529578447341919,0.48675960302352905,0.23355047404766083,0.6000052094459534,0.5196681618690491,0.4882088899612427,0.24591314792633057,0.6323211193084717,0.5758007168769836,0.5738818645477295,0.5563805103302002,0.4662525951862335,0.5568076968193054,0.46254611015319824,0.5622536540031433,0.45637422800064087,0.8392592072486877,0.46486368775367737,0.8245630264282227,0.48479002714157104,0.8862268328666687,0.4912271499633789,0.8697006702423096,0.39562931656837463,0.9472309947013855,0.41343677043914795,0.9125473499298096,crossed_legs
157,0.47237780690193176,0.16234147548675537,0.4688238799571991,0.14332163333892822,0.47250866889953613,0.1429349184036255,0.4759576618671417,0.14235690236091614,0.45233842730522156,0.1444869041442871,0.442815363407135,0.14501649141311646,0.43152081966400146,0.14601093530654907,0.4579797387123108,0.1501149833202362,0.39534592628479004,0.15841245651245117,0.4767448902130127,0.18391960859298706,0.4558514356613159,0.1871175765991211,0.522371232509613,0.26183953881263733,0.3194104731082916,0.2910268008708954,0.5841244459152222,0.3991052508354187,0.40633660554885864,0.4443921446800232,0.6869930028915405,0.45526042580604553,0.5988583564758301,0.4875870645046234,0.7113809585571289,0.4847421646118164,0.6502214670181274,0.5050157904624939,0.703096866607666,0.45923465490341187,0.660645067691803,0.47370871901512146,0.6914138793945312,0.44765999913215637,0.6468903422355652,0.4654482305049896,0.47891926765441895,0.5409281849861145,0.36380311846733093,0.5698422789573669,0.6894694566726685,0.4542403519153595,0.6323647499084473,0.5790411829948425,0.7127833366394043,0.7227078080177307,0.6541981101036072,0.8556960225105286,0.6774731278419495,0.7645398378372192,0.618436336517334,0.8819206357002258,0.7606675624847412,0.8453603386878967,0.7717301845550537,0.9441755414009094,crossed_legs
158,0.49534979462623596,0.2738659679889679,0.5071083903312683,0.2613253891468048,0.512028694152832,0.26144808530807495,0.5170041918754578,0.26175037026405334,0.49693119525909424,0.2603968679904938,0.4947362542152405,0.259752094745636,0.4929865896701813,0.25889852643013,0.5278549194335938,0.27086493372917175,0.4991913437843323,0.26538899540901184,0.5041236281394958,0.2918987572193146,0.4916124641895294,0.28909480571746826,0.5614742040634155,0.3668579161167145,0.4672596752643585,0.35140228271484375,0.534288227558136,0.4806414246559143,0.4278072416782379,0.419056236743927,0.5004258751869202,0.3834044933319092,0.40251684188842773,0.3284575641155243,0.4864742159843445,0.36570149660110474,0.39012229442596436,0.30671435594558716,0.4898139536380768,0.34962019324302673,0.3928939700126648,0.2954772114753723,0.49454548954963684,0.3560498058795929,0.39845508337020874,0.3044593930244446,0.5217618942260742,0.5558786392211914,0.4647942781448364,0.55272376537323,0.49629324674606323,0.5955086946487427,0.4971195161342621,0.5524893403053284,0.4794986844062805,0.8039506077766418,0.5520106554031372,0.7179385423660278,0.47663307189941406,0.8188267350196838,0.5551581382751465,0.7375845313072205,0.46686026453971863,0.8763512969017029,0.5762240290641785,0.786115288734436,crossed_legs
159,0.4004247784614563,0.3194740116596222,0.4176337420940399,0.3030211627483368,0.426557719707489,0.303058922290802,0.4364261031150818,0.3030899167060852,0.401271253824234,0.30280619859695435,0.39862456917762756,0.30232372879981995,0.3958264887332916,0.30187100172042847,0.47213611006736755,0.31218481063842773,0.4130329489707947,0.31018003821372986,0.41750863194465637,0.3377235233783722,0.39775604009628296,0.33748242259025574,0.5908147692680359,0.4114428162574768,0.3408431112766266,0.4070013761520386,0.6430964469909668,0.5280460715293884,0.2906801700592041,0.525483250617981,0.5283980965614319,0.5477225184440613,0.389337956905365,0.5222920775413513,0.48536184430122375,0.5451487302780151,0.4221453368663788,0.5247800350189209,0.4724843204021454,0.532143771648407,0.4377342760562897,0.5142785906791687,0.48675650358200073,0.5320061445236206,0.4280416667461395,0.5105609893798828,0.5445241332054138,0.6139645576477051,0.3960491120815277,0.613506555557251,0.558904767036438,0.6355447769165039,0.43758001923561096,0.5043807625770569,0.564218282699585,0.859597384929657,0.6761409044265747,0.6432695388793945,0.5589657425880432,0.8856356739997864,0.7114629745483398,0.6558253169059753,0.5586971640586853,0.9155067801475525,0.7918049693107605,0.679900050163269,crossed_legs
160,0.5163969993591309,0.3409993350505829,0.5152521729469299,0.3261300027370453,0.5180959105491638,0.3255544900894165,0.5207785367965698,0.3250223696231842,0.4998719394207001,0.32652485370635986,0.49115198850631714,0.3262108564376831,0.48221492767333984,0.32577598094940186,0.5021506547927856,0.3296046257019043,0.4485142230987549,0.33014431595802307,0.5175735354423523,0.35570889711380005,0.4975171983242035,0.35562312602996826,0.5585591793060303,0.40702319145202637,0.3318839371204376,0.4228653013706207,0.6121870279312134,0.5199345350265503,0.32043248414993286,0.5395074486732483,0.5506609678268433,0.5663199424743652,0.4379418194293976,0.5878966450691223,0.5607860088348389,0.5658622980117798,0.460673451423645,0.6062806844711304,0.5296066999435425,0.5662820339202881,0.4788103699684143,0.5874655246734619,0.5294069647789001,0.5586296916007996,0.47360658645629883,0.5825163125991821,0.5267441272735596,0.6049576997756958,0.3990098237991333,0.6080092787742615,0.5510864853858948,0.5815192461013794,0.505855917930603,0.6624297499656677,0.36776164174079895,0.7135475873947144,0.462141752243042,0.8474525213241577,0.34263700246810913,0.7148115038871765,0.4373649060726166,0.8734065890312195,0.3145716190338135,0.7762225270271301,0.5207922458648682,0.9090272784233093,crossed_legs
161,0.5316407680511475,0.3184451460838318,0.5374100804328918,0.30357274413108826,0.5411554574966431,0.3038380444049835,0.5445696115493774,0.3041520416736603,0.5229031443595886,0.30107080936431885,0.5156555771827698,0.29939815402030945,0.5077401399612427,0.2979111671447754,0.5366251468658447,0.3060148358345032,0.4829678535461426,0.2993353307247162,0.5307990908622742,0.3323802053928375,0.5160341262817383,0.3313056528568268,0.5601440668106079,0.3823937773704529,0.4037513732910156,0.3759331703186035,0.5790481567382812,0.49626848101615906,0.37425848841667175,0.48154833912849426,0.5809413194656372,0.4668056070804596,0.4795173108577728,0.4565986692905426,0.5801266431808472,0.4664113521575928,0.5136023163795471,0.4595881402492523,0.5789816975593567,0.44842782616615295,0.5177056193351746,0.44205525517463684,0.5764447450637817,0.4487139582633972,0.5102937817573547,0.44126901030540466,0.5133810043334961,0.55427485704422,0.4250832200050354,0.5682634115219116,0.5794567465782166,0.6138623356819153,0.5846473574638367,0.5532544851303101,0.5756170749664307,0.7953673601150513,0.6881769299507141,0.7274117469787598,0.5545923709869385,0.8260911703109741,0.6804137229919434,0.7521826028823853,0.6507843732833862,0.8478155136108398,0.7813485860824585,0.7721230983734131,crossed_legs
162,0.5952960848808289,0.1726304292678833,0.6063696146011353,0.15248769521713257,0.6125522255897522,0.15173804759979248,0.6169767379760742,0.1510934829711914,0.588707685470581,0.15231019258499146,0.5839367508888245,0.15210047364234924,0.5810003876686096,0.15203619003295898,0.6265565752983093,0.1550934612751007,0.5817838907241821,0.15657496452331543,0.6069416403770447,0.19064189493656158,0.5872204303741455,0.19084544479846954,0.6666680574417114,0.2682565748691559,0.5539929270744324,0.2633844017982483,0.7107462882995605,0.43289077281951904,0.5136263966560364,0.39042988419532776,0.6364063024520874,0.42616844177246094,0.5372854471206665,0.42133399844169617,0.6147573590278625,0.4335857927799225,0.541767418384552,0.44301727414131165,0.6138224601745605,0.4153517782688141,0.5470441579818726,0.4216305613517761,0.6202099919319153,0.4111669063568115,0.548176646232605,0.41710227727890015,0.6228010654449463,0.527260959148407,0.5689674019813538,0.5185979008674622,0.4851935803890228,0.4457968473434448,0.48058873414993286,0.5926135778427124,0.37171003222465515,0.6875820755958557,0.4912717640399933,0.8336765766143799,0.3754034638404846,0.729642391204834,0.5144473910331726,0.8758877515792847,0.2946525812149048,0.7331417202949524,0.459634929895401,0.9219485521316528,crossed_legs
163,0.8190672397613525,0.3439144790172577,0.8307257294654846,0.32937881350517273,0.8389567732810974,0.33090564608573914,0.8475729823112488,0.3326282203197479,0.8040974140167236,0.32526102662086487,0.7924239039421082,0.3241528868675232,0.7806875705718994,0.32345905900001526,0.8486679792404175,0.3419656455516815,0.7496951818466187,0.33003342151641846,0.8239662647247314,0.36457309126853943,0.7918806076049805,0.361974835395813,0.8836946487426758,0.4360996186733246,0.63245689868927,0.4245983064174652,0.8490643501281738,0.5557168126106262,0.5643852353096008,0.5444648265838623,0.6961564421653748,0.5981018543243408,0.6068724989891052,0.5734679102897644,0.6531038284301758,0.6201408505439758,0.6008831262588501,0.6021432280540466,0.6368114948272705,0.6029152870178223,0.6241449117660522,0.5940501093864441,0.645892322063446,0.5964587926864624,0.6291210651397705,0.5840049982070923,0.741247296333313,0.6322598457336426,0.6091248989105225,0.6099432706832886,0.520842432975769,0.7129241824150085,0.5200185775756836,0.5724331140518188,0.5018101930618286,0.9417759776115417,0.617508590221405,0.78885817527771,0.5228607654571533,0.9686906337738037,0.6821812987327576,0.7940592765808105,0.4205084443092346,1.037895679473877,0.6634482741355896,0.8700442314147949,crossed_legs
164,0.581532895565033,0.20815220475196838,0.5658718943595886,0.18861204385757446,0.5649596452713013,0.1884690523147583,0.5634667873382568,0.18827171623706818,0.5522621273994446,0.1887107789516449,0.541899561882019,0.18861475586891174,0.5302304029464722,0.18865199387073517,0.5165082812309265,0.19695448875427246,0.4716731309890747,0.19877678155899048,0.5718077421188354,0.22831323742866516,0.5527973175048828,0.2291778326034546,0.6084883809089661,0.30405929684638977,0.30248314142227173,0.3105624318122864,0.6370952129364014,0.43442046642303467,0.2740800082683563,0.4658162295818329,0.6023579835891724,0.433440625667572,0.458261102437973,0.4605170488357544,0.5995072722434998,0.4395716190338135,0.5012856721878052,0.47612839937210083,0.5937697291374207,0.4097782075405121,0.5151969194412231,0.4488426148891449,0.585419237613678,0.4069189429283142,0.5061284303665161,0.44574475288391113,0.5523465871810913,0.5389600396156311,0.3527580201625824,0.5437292456626892,0.6916980743408203,0.5918663740158081,0.46058201789855957,0.4224241375923157,0.6624129414558411,0.8598319888114929,0.8420554399490356,0.5861971974372864,0.6167862415313721,0.8854209780693054,0.8640927076339722,0.6028581261634827,0.7285922169685364,0.9529579281806946,1.006943702697754,0.6326074600219727,crossed_legs
165,0.6041035056114197,0.14285576343536377,0.6210562586784363,0.12685802578926086,0.6312543153762817,0.12645849585533142,0.6388430595397949,0.12634789943695068,0.5891554355621338,0.12790900468826294,0.5800363421440125,0.12822017073631287,0.5718789100646973,0.12873074412345886,0.65712571144104,0.13527491688728333,0.5673330426216125,0.13898825645446777,0.6260114312171936,0.16156616806983948,0.5901668071746826,0.16389411687850952,0.7207568287849426,0.22972843050956726,0.5333898067474365,0.2373179793357849,0.6788936853408813,0.3792293667793274,0.4872879385948181,0.3406444787979126,0.5386748909950256,0.43932491540908813,0.46952712535858154,0.4116373360157013,0.4998762309551239,0.4551333785057068,0.46653440594673157,0.4406379759311676,0.4881671369075775,0.43973302841186523,0.4811576306819916,0.4306267499923706,0.49968451261520386,0.4337179660797119,0.48700499534606934,0.4218137562274933,0.6917617917060852,0.4689251184463501,0.5791139602661133,0.46193382143974304,0.4595760703086853,0.4910578429698944,0.4839365482330322,0.5603379607200623,0.38600844144821167,0.6804917454719543,0.5660019516944885,0.7218294143676758,0.40871235728263855,0.7055346369743347,0.6002846360206604,0.7414495348930359,0.2445397973060608,0.7222708463668823,0.5276781320571899,0.8020060658454895,crossed_legs
166,0.3574708104133606,0.22288918495178223,0.3599093556404114,0.19625544548034668,0.3652491867542267,0.19420593976974487,0.37014979124069214,0.19235533475875854,0.34085971117019653,0.2065398097038269,0.3329579532146454,0.21114902198314667,0.3263148069381714,0.21603500843048096,0.3762955665588379,0.2046179175376892,0.3174211382865906,0.2372140884399414,0.3713782727718353,0.2508159875869751,0.34762945771217346,0.26107650995254517,0.44309714436531067,0.4142010807991028,0.29440149664878845,0.38750430941581726,0.4771400988101959,0.659736692905426,0.2609702944755554,0.5800135731697083,0.36489397287368774,0.6327952146530151,0.2589426040649414,0.6467893719673157,0.330549418926239,0.623930811882019,0.251215398311615,0.6894810199737549,0.33402496576309204,0.5937889814376831,0.25665992498397827,0.6690769195556641,0.3422543704509735,0.5921535491943359,0.2637093961238861,0.6563889384269714,0.3986334204673767,0.7693299055099487,0.3202182948589325,0.7358378171920776,0.21263352036476135,0.666118323802948,0.1739308089017868,0.5095255374908447,0.27117371559143066,0.9690945744514465,0.2724144756793976,0.8337012529373169,0.30688226222991943,1.0052098035812378,0.30973494052886963,0.869407057762146,0.22207607328891754,1.0955095291137695,0.24528266489505768,0.9442310929298401,crossed_legs
167,0.38640931248664856,0.275208979845047,0.40130484104156494,0.26353245973587036,0.4068719744682312,0.26610997319221497,0.4120921194553375,0.2689153552055359,0.3887772858142853,0.2567262351512909,0.3854503035545349,0.2548542618751526,0.3825468122959137,0.25334709882736206,0.422906756401062,0.2872960567474365,0.38617241382598877,0.26896142959594727,0.39233553409576416,0.30202338099479675,0.37859633564949036,0.29619160294532776,0.4615163505077362,0.4173721671104431,0.3343766927719116,0.4034873843193054,0.4733533561229706,0.5738875865936279,0.30047011375427246,0.531623125076294,0.402733713388443,0.5692797899246216,0.3226315677165985,0.5767455101013184,0.3735164403915405,0.5819787979125977,0.3278656601905823,0.6040869355201721,0.3708893954753876,0.5688089728355408,0.3413541615009308,0.5889645218849182,0.3747760057449341,0.5624664425849915,0.34273695945739746,0.5808583498001099,0.4368419349193573,0.6425323486328125,0.3593921363353729,0.6488924026489258,0.3762717545032501,0.6281068325042725,0.3829681873321533,0.7497844099998474,0.2882462441921234,0.8844977617263794,0.4000932574272156,0.9756753444671631,0.28765669465065,0.911521315574646,0.4117540419101715,1.0071136951446533,0.21931545436382294,0.9694578051567078,0.3891267776489258,1.0917208194732666,crossed_legs
168,0.7594493627548218,0.36996328830718994,0.7720359563827515,0.36422500014305115,0.7744067311286926,0.36677613854408264,0.7770450115203857,0.3697241544723511,0.7689999938011169,0.3585927486419678,0.7692449688911438,0.35674208402633667,0.7695629596710205,0.35495641827583313,0.7875033020973206,0.38794875144958496,0.7772466540336609,0.3679158389568329,0.7591140270233154,0.3862650394439697,0.7551462650299072,0.3808404207229614,0.8096687197685242,0.47120875120162964,0.7329955697059631,0.41632384061813354,0.7721688151359558,0.5507441759109497,0.70775306224823,0.48899155855178833,0.7747186422348022,0.43497252464294434,0.7033737897872925,0.459451287984848,0.780366063117981,0.40770286321640015,0.7005898356437683,0.45257338881492615,0.783972978591919,0.402068555355072,0.7032391428947449,0.44284507632255554,0.782158613204956,0.4105087220668793,0.7067857980728149,0.4483192563056946,0.7431327104568481,0.6411104202270508,0.6989543437957764,0.6051081418991089,0.6819444894790649,0.5505421161651611,0.6161946654319763,0.6393166184425354,0.5665271282196045,0.6385263204574585,0.5904055833816528,0.8428040146827698,0.5589843988418579,0.6593472361564636,0.6003987193107605,0.876955509185791,0.5064166784286499,0.6394429206848145,0.5438575148582458,0.8899445533752441,crossed_legs
169,0.4039720892906189,0.18849529325962067,0.4107598662376404,0.16889673471450806,0.4151590168476105,0.16930410265922546,0.41948574781417847,0.16924281418323517,0.3957740068435669,0.1681848168373108,0.38947078585624695,0.16787448525428772,0.38299769163131714,0.1675557643175125,0.42308562994003296,0.17883726954460144,0.37154608964920044,0.17497478425502777,0.4105214774608612,0.2099815011024475,0.39266541600227356,0.21035969257354736,0.42891165614128113,0.30880415439605713,0.33095452189445496,0.3097854256629944,0.4107619524002075,0.4591626524925232,0.3042047619819641,0.47686660289764404,0.4360663592815399,0.5328760743141174,0.3872458338737488,0.5006725788116455,0.4414176642894745,0.5574513673782349,0.4156527519226074,0.5394155979156494,0.4439847767353058,0.5441176891326904,0.4285992980003357,0.508101224899292,0.4387790560722351,0.5375155210494995,0.4066569209098816,0.49843645095825195,0.4288315176963806,0.5644055604934692,0.38382863998413086,0.5880159735679626,0.5607003569602966,0.6088166832923889,0.5216635465621948,0.47437530755996704,0.5576558709144592,0.8541767001152039,0.6880972981452942,0.5847073793411255,0.539932131767273,0.8956298828125,0.7057769894599915,0.636340856552124,0.6237852573394775,0.9182371497154236,0.7615513801574707,0.5227027535438538,crossed_legs
170,0.4159986674785614,0.26922735571861267,0.41764527559280396,0.24786746501922607,0.42320507764816284,0.24547287821769714,0.4284328818321228,0.2431541234254837,0.3911594748497009,0.2534630596637726,0.3753507435321808,0.2549513578414917,0.3578058183193207,0.25653576850891113,0.41453802585601807,0.24565887451171875,0.3149483799934387,0.26252442598342896,0.4256059229373932,0.2831767201423645,0.39462459087371826,0.2908736765384674,0.4789513349533081,0.32676324248313904,0.22775433957576752,0.35726141929626465,0.545059859752655,0.46240076422691345,0.35824352502822876,0.49311572313308716,0.5318895578384399,0.5503358840942383,0.3875056803226471,0.3491904139518738,0.5536094903945923,0.5840688943862915,0.3840964734554291,0.31654059886932373,0.5249689817428589,0.5810405015945435,0.3656737208366394,0.30396395921707153,0.5050852298736572,0.5697434544563293,0.36113423109054565,0.3171290457248688,0.4227317273616791,0.5615537762641907,0.27455127239227295,0.5810559988021851,0.6566660404205322,0.6301306486129761,0.5323970317840576,0.5364859104156494,0.6236259937286377,0.8518583178520203,0.7456033229827881,0.6020393371582031,0.5745101571083069,0.8848043084144592,0.7410649657249451,0.6042588353157043,0.7551344633102417,0.9055008888244629,0.8858528733253479,0.6139238476753235,crossed_legs
171,0.49634796380996704,0.37822890281677246,0.5033528208732605,0.36523208022117615,0.5069852471351624,0.366120308637619,0.5102599263191223,0.36726659536361694,0.4915144741535187,0.3631089925765991,0.4878336489200592,0.36279213428497314,0.48453137278556824,0.36274194717407227,0.5159881114959717,0.37496834993362427,0.48081377148628235,0.3706246614456177,0.5030966997146606,0.39451637864112854,0.4885125756263733,0.3931885063648224,0.5423252582550049,0.46055343747138977,0.44919532537460327,0.4450533390045166,0.557511568069458,0.5371055006980896,0.41825181245803833,0.515891432762146,0.5638702511787415,0.5089845061302185,0.4510897099971771,0.4284498989582062,0.5703705549240112,0.5014239549636841,0.45570898056030273,0.400582492351532,0.5672997832298279,0.4943982660770416,0.4597490131855011,0.3950258493423462,0.5633852481842041,0.4980722963809967,0.46117547154426575,0.40716102719306946,0.5152049660682678,0.615027904510498,0.46950969099998474,0.6187173128128052,0.5834866762161255,0.5311105251312256,0.49208128452301025,0.6253237128257751,0.46176400780677795,0.6118612885475159,0.4925423860549927,0.8420194983482361,0.44246819615364075,0.6098029613494873,0.4859212636947632,0.865056037902832,0.42904433608055115,0.6200520992279053,0.5256980061531067,0.8924888372421265,crossed_legs
172,0.6019814014434814,0.4027750492095947,0.5826321840286255,0.38692983984947205,0.5809943079948425,0.38641557097435,0.5790433883666992,0.38588476181030273,0.5767880082130432,0.38871443271636963,0.5713345408439636,0.38951417803764343,0.5651586651802063,0.3903411030769348,0.547828197479248,0.39644667506217957,0.5305479764938354,0.40234702825546265,0.5982009172439575,0.4184868037700653,0.5881785154342651,0.4202955365180969,0.5546018481254578,0.4808982014656067,0.44973286986351013,0.4887028932571411,0.6298704743385315,0.5910534858703613,0.534835159778595,0.6019814014434814,0.6155799627304077,0.5284385085105896,0.6052480936050415,0.5069791078567505,0.6295225620269775,0.5049513578414917,0.6161302924156189,0.4870668053627014,0.6120553016662598,0.49792030453681946,0.6031054854393005,0.4803636074066162,0.604759931564331,0.5053974390029907,0.5974596738815308,0.4864245653152466,0.5010731816291809,0.6647644639015198,0.43906158208847046,0.6788871884346008,0.7221550941467285,0.7261068224906921,0.7357127666473389,0.6688806414604187,0.6368391513824463,0.8615027666091919,0.8546292185783386,0.7971284985542297,0.5987009406089783,0.8840426206588745,0.8391544222831726,0.8239035606384277,0.7222169637680054,0.9023401141166687,0.9884980916976929,0.8268895149230957,crossed_legs
173,0.6792184114456177,0.16291141510009766,0.6898068785667419,0.14144015312194824,0.6961316466331482,0.14044415950775146,0.7020536065101624,0.13954773545265198,0.6723801493644714,0.14119818806648254,0.6685119271278381,0.1410648226737976,0.664994478225708,0.14103344082832336,0.7112073302268982,0.144049733877182,0.6643335819244385,0.1450842320919037,0.6921684741973877,0.18359264731407166,0.6709162592887878,0.185160830616951,0.7555818557739258,0.23799781501293182,0.6356654167175293,0.23792152106761932,0.7471526861190796,0.3958524465560913,0.5819903612136841,0.3613612651824951,0.6540099382400513,0.41727128624916077,0.618172287940979,0.3728734254837036,0.6281318664550781,0.42516160011291504,0.6245471835136414,0.39644065499305725,0.6230069398880005,0.40256768465042114,0.6383023262023926,0.37947869300842285,0.6302859783172607,0.3968432545661926,0.6356759071350098,0.3710549771785736,0.6784454584121704,0.49679216742515564,0.6267194747924805,0.4763329327106476,0.5357276797294617,0.5526634454727173,0.537706196308136,0.4033803641796112,0.5367698669433594,0.8424690365791321,0.6218919157981873,0.6527882814407349,0.5549646019935608,0.8811440467834473,0.648942232131958,0.682904064655304,0.4633726179599762,0.9309068322181702,0.600066602230072,0.7540948390960693,crossed_legs
174,0.5040531754493713,0.1416381299495697,0.52113938331604,0.12205606698989868,0.5318701267242432,0.12180996686220169,0.5435976982116699,0.12159716337919235,0.48327556252479553,0.12377607822418213,0.4713155925273895,0.12407243251800537,0.4593650698661804,0.12510240077972412,0.561516284942627,0.13171878457069397,0.440939337015152,0.13865450024604797,0.5294843316078186,0.1636773645877838,0.48285430669784546,0.1645829975605011,0.6586202383041382,0.2518090605735779,0.36019253730773926,0.2642860412597656,0.6859114766120911,0.39472079277038574,0.33927351236343384,0.413277804851532,0.6094675064086914,0.4414823353290558,0.4207230508327484,0.4462509751319885,0.5795618891716003,0.45736125111579895,0.45477280020713806,0.4577372074127197,0.5573042035102844,0.43220070004463196,0.4694957435131073,0.433280348777771,0.5619702935218811,0.42430877685546875,0.46147552132606506,0.42612019181251526,0.5927861928939819,0.5083104968070984,0.42470675706863403,0.5097201466560364,0.4780917465686798,0.5910545587539673,0.5138132572174072,0.5208351612091064,0.4506518244743347,0.8534113168716431,0.6951844692230225,0.7648779153823853,0.4590878188610077,0.8711515069007874,0.7174657583236694,0.7888079881668091,0.4019968509674072,0.9642001986503601,0.8053285479545593,0.8553847670555115,crossed_legs
